datetime,y,client,close,price_am,price_pm,is_train,price,y_lag_365,price_am_lag_1,price_am_lag_7,price_am_lag_365,price_pm_lag_1,price_pm_lag_7,price_pm_lag_365,price_am_moving_avg_7,price_am_moving_avg_30,price_pm_moving_avg_7,price_pm_moving_avg_30
2012-09-22,49,0,0,2.0,1.0,1,1.5,36.0,1.0,2.0,1.0,0.0,1.0,1.0,1.2857142857142858,0.8,0.42857142857142855,0.4
2012-09-23,51,0,0,1.0,1.0,1,1.0,47.0,2.0,2.0,2.0,1.0,2.0,2.0,1.1428571428571428,0.8,0.2857142857142857,0.43333333333333335
2012-09-24,69,0,0,1.0,0.0,1,0.5,26.0,1.0,1.0,2.0,1.0,0.0,2.0,1.1428571428571428,0.7666666666666667,0.2857142857142857,0.4
2012-09-25,32,0,0,1.0,1.0,1,1.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,1.1428571428571428,0.7666666666666667,0.42857142857142855,0.4
2012-09-26,45,0,0,0.0,0.0,1,0.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7666666666666667,0.42857142857142855,0.4
2012-09-27,40,0,0,1.0,0.0,1,0.5,24.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.7666666666666667,0.42857142857142855,0.36666666666666664
2012-09-28,49,0,0,1.0,1.0,1,1.0,26.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8,0.5714285714285714,0.4
2012-09-29,53,0,0,3.0,2.0,1,2.5,29.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.8666666666666667,0.7142857142857143,0.4666666666666667
2012-09-30,52,0,0,2.0,2.0,1,2.0,26.0,3.0,1.0,2.0,2.0,1.0,1.0,1.2857142857142858,0.9,0.8571428571428571,0.5
2012-10-01,56,0,0,1.0,1.0,1,1.0,27.0,2.0,1.0,1.0,2.0,0.0,1.0,1.2857142857142858,0.8666666666666667,1.0,0.5
2012-10-02,33,0,0,1.0,0.0,1,0.5,20.0,1.0,1.0,1.0,1.0,1.0,,1.2857142857142858,0.8666666666666667,0.8571428571428571,0.4666666666666667
2012-10-03,22,0,0,0.0,0.0,1,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.8333333333333334,0.8571428571428571,0.4666666666666667
2012-10-04,26,0,0,0.0,0.0,1,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.8333333333333334,0.8571428571428571,0.4666666666666667
2012-10-05,37,0,0,0.0,0.0,1,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8333333333333334,0.7142857142857143,0.4666666666666667
2012-10-06,35,0,0,2.0,1.0,1,1.5,15.0,0.0,3.0,0.0,0.0,2.0,0.0,0.8571428571428571,0.9,0.5714285714285714,0.5
2012-10-07,39,0,0,2.0,2.0,1,2.0,21.0,2.0,2.0,2.0,1.0,2.0,1.0,0.8571428571428571,0.9666666666666667,0.5714285714285714,0.5666666666666667
2012-10-08,29,0,0,1.0,0.0,1,0.5,21.0,2.0,1.0,2.0,2.0,1.0,1.0,0.8571428571428571,0.9666666666666667,0.42857142857142855,0.5333333333333333
2012-10-09,25,0,0,0.0,0.0,1,0.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.9333333333333333,0.42857142857142855,0.5
2012-10-10,19,0,0,0.0,0.0,1,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.9333333333333333,0.42857142857142855,0.5
2012-10-11,16,0,0,0.0,0.0,1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.9333333333333333,0.42857142857142855,0.5
2012-10-12,28,0,0,0.0,0.0,1,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.9333333333333333,0.42857142857142855,0.5
2012-10-13,40,0,0,1.0,1.0,1,1.0,14.0,0.0,2.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.9666666666666667,0.42857142857142855,0.5333333333333333
2012-10-14,35,0,0,1.0,0.0,1,0.5,22.0,1.0,2.0,1.0,1.0,2.0,1.0,0.42857142857142855,1.0,0.14285714285714285,0.5333333333333333
2012-10-15,22,0,0,0.0,0.0,1,0.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.9333333333333333,0.14285714285714285,0.5
2012-10-16,14,0,0,0.0,0.0,1,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8666666666666667,0.14285714285714285,0.43333333333333335
2012-10-17,21,0,0,0.0,0.0,1,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8333333333333334,0.14285714285714285,0.43333333333333335
2012-10-18,16,0,0,0.0,0.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.14285714285714285,0.43333333333333335
2012-10-19,35,0,0,0.0,0.0,1,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7666666666666667,0.14285714285714285,0.43333333333333335
2012-10-20,46,0,0,1.0,1.0,1,1.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.7666666666666667,0.14285714285714285,0.4666666666666667
2012-10-21,29,0,0,1.0,0.0,1,0.5,17.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2857142857142857,0.7666666666666667,0.14285714285714285,0.4666666666666667
2012-10-22,27,0,0,0.0,0.0,1,0.0,21.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,0.7,0.14285714285714285,0.43333333333333335
2012-10-23,20,0,0,0.0,0.0,1,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6666666666666666,0.14285714285714285,0.4
2012-10-24,33,0,0,0.0,0.0,1,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6333333333333333,0.14285714285714285,0.4
2012-10-25,31,0,0,0.0,0.0,1,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.14285714285714285,0.36666666666666664
2012-10-26,38,0,0,1.0,0.0,1,0.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.6333333333333333,0.14285714285714285,0.36666666666666664
2012-10-27,58,0,0,2.0,1.0,1,1.5,25.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5714285714285714,0.6666666666666666,0.14285714285714285,0.4
2012-10-28,50,0,0,1.0,1.0,1,1.0,35.0,2.0,1.0,2.0,1.0,0.0,2.0,0.5714285714285714,0.6666666666666666,0.2857142857142857,0.4
2012-10-29,50,0,0,1.0,1.0,1,1.0,22.0,1.0,0.0,2.0,1.0,0.0,1.0,0.7142857142857143,0.6,0.42857142857142855,0.36666666666666664
2012-10-30,51,0,0,0.0,0.0,1,0.0,27.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7142857142857143,0.5333333333333333,0.42857142857142855,0.3
2012-10-31,49,0,0,1.0,1.0,1,1.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8571428571428571,0.5333333333333333,0.5714285714285714,0.3
2012-11-01,34,0,0,0.0,0.0,1,0.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8571428571428571,0.5,0.5714285714285714,0.3
2012-11-02,27,0,0,0.0,0.0,1,0.0,22.0,0.0,1.0,2.0,0.0,0.0,1.0,0.7142857142857143,0.5,0.5714285714285714,0.3
2012-11-03,43,0,0,2.0,1.0,1,1.5,22.0,0.0,2.0,1.0,0.0,1.0,1.0,0.7142857142857143,0.5666666666666667,0.5714285714285714,0.3333333333333333
2012-11-04,35,0,0,1.0,1.0,1,1.0,28.0,2.0,1.0,1.0,1.0,1.0,0.0,0.7142857142857143,0.6,0.5714285714285714,0.36666666666666664
2012-11-05,25,0,0,0.0,0.0,1,0.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5714285714285714,0.5333333333333333,0.42857142857142855,0.3333333333333333
2012-11-06,26,0,0,0.0,0.0,1,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.4666666666666667,0.42857142857142855,0.26666666666666666
2012-11-07,21,0,0,0.0,0.0,1,0.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.43333333333333335,0.2857142857142857,0.26666666666666666
2012-11-08,14,0,0,0.0,0.0,1,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.43333333333333335,0.2857142857142857,0.26666666666666666
2012-11-09,27,0,0,0.0,0.0,1,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.43333333333333335,0.2857142857142857,0.26666666666666666
2012-11-10,37,0,0,1.0,1.0,1,1.0,25.0,0.0,2.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.4666666666666667,0.2857142857142857,0.3
2012-11-11,26,0,0,0.0,0.0,1,0.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.4666666666666667,0.14285714285714285,0.3
2012-11-12,21,0,0,0.0,0.0,1,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.43333333333333335,0.14285714285714285,0.26666666666666666
2012-11-13,22,0,0,0.0,0.0,1,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.4,0.14285714285714285,0.26666666666666666
2012-11-14,12,0,0,0.0,0.0,1,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.4,0.14285714285714285,0.26666666666666666
2012-11-15,33,0,0,0.0,0.0,1,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.4,0.14285714285714285,0.26666666666666666
2012-11-16,26,0,0,0.0,0.0,1,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.4,0.14285714285714285,0.26666666666666666
2012-11-17,38,0,0,1.0,1.0,1,1.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.43333333333333335,0.14285714285714285,0.3
2012-11-18,39,0,0,1.0,0.0,1,0.5,15.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2857142857142857,0.4666666666666667,0.14285714285714285,0.3
2012-11-19,25,0,0,0.0,0.0,1,0.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.43333333333333335,0.14285714285714285,0.26666666666666666
2012-11-20,28,0,0,0.0,0.0,1,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.14285714285714285,0.26666666666666666
2012-11-21,38,0,0,0.0,0.0,1,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.14285714285714285,0.26666666666666666
2012-11-22,45,0,0,0.0,0.0,1,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.14285714285714285,0.26666666666666666
2012-11-23,49,0,0,2.0,1.0,1,1.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.4666666666666667,0.2857142857142857,0.3
2012-11-24,42,0,0,2.0,1.0,1,1.5,30.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.5333333333333333,0.2857142857142857,0.3333333333333333
2012-11-25,46,0,0,1.0,1.0,1,1.0,31.0,2.0,1.0,2.0,1.0,0.0,1.0,0.7142857142857143,0.5333333333333333,0.42857142857142855,0.36666666666666664
2012-11-26,40,0,0,0.0,0.0,1,0.0,32.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7142857142857143,0.4666666666666667,0.42857142857142855,0.3333333333333333
2012-11-27,32,0,0,1.0,0.0,1,0.5,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.4666666666666667,0.42857142857142855,0.3
2012-11-28,43,0,0,0.0,0.0,1,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.43333333333333335,0.42857142857142855,0.26666666666666666
2012-11-29,44,0,0,0.0,0.0,1,0.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8571428571428571,0.43333333333333335,0.42857142857142855,0.26666666666666666
2012-11-30,49,0,0,1.0,1.0,1,1.0,15.0,0.0,2.0,1.0,0.0,1.0,1.0,0.7142857142857143,0.43333333333333335,0.42857142857142855,0.26666666666666666
2012-12-01,45,0,0,2.0,1.0,1,1.5,17.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.5,0.42857142857142855,0.3
2012-12-02,37,0,0,1.0,1.0,1,1.0,32.0,2.0,1.0,2.0,1.0,1.0,1.0,0.7142857142857143,0.5333333333333333,0.42857142857142855,0.3333333333333333
2012-12-03,40,0,0,0.0,0.0,1,0.0,17.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7142857142857143,0.4666666666666667,0.42857142857142855,0.3
2012-12-04,17,0,0,0.0,0.0,1,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.43333333333333335,0.42857142857142855,0.26666666666666666
2012-12-05,26,0,0,0.0,0.0,1,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.43333333333333335,0.42857142857142855,0.26666666666666666
2012-12-06,16,0,0,0.0,0.0,1,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.43333333333333335,0.42857142857142855,0.26666666666666666
2012-12-07,19,0,0,0.0,0.0,1,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.43333333333333335,0.2857142857142857,0.26666666666666666
2012-12-08,44,0,0,1.0,1.0,1,1.0,14.0,0.0,2.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.4666666666666667,0.2857142857142857,0.3
2012-12-09,35,0,0,1.0,0.0,1,0.5,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.5,0.14285714285714285,0.3
2012-12-10,39,0,0,0.0,0.0,1,0.0,22.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,0.4666666666666667,0.14285714285714285,0.26666666666666666
2012-12-11,22,0,0,0.0,0.0,1,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4666666666666667,0.14285714285714285,0.26666666666666666
2012-12-12,27,0,0,0.0,0.0,1,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4666666666666667,0.14285714285714285,0.26666666666666666
2012-12-13,34,0,0,0.0,0.0,1,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4666666666666667,0.14285714285714285,0.26666666666666666
2012-12-14,37,0,0,0.0,0.0,1,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4666666666666667,0.14285714285714285,0.26666666666666666
2012-12-15,50,0,0,1.0,1.0,1,1.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.5,0.14285714285714285,0.3
2012-12-16,49,0,0,1.0,0.0,1,0.5,35.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2857142857142857,0.5333333333333333,0.14285714285714285,0.3
2012-12-17,43,0,0,0.0,0.0,1,0.0,30.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,0.5,0.14285714285714285,0.26666666666666666
2012-12-18,41,0,0,0.0,0.0,1,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.4666666666666667,0.14285714285714285,0.26666666666666666
2012-12-19,39,0,0,0.0,0.0,1,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4666666666666667,0.14285714285714285,0.26666666666666666
2012-12-20,50,0,0,0.0,0.0,1,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4666666666666667,0.14285714285714285,0.26666666666666666
2012-12-21,45,0,0,0.0,0.0,1,0.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,0.4666666666666667,0.14285714285714285,0.26666666666666666
2012-12-22,49,0,0,2.0,1.0,1,1.5,36.0,0.0,1.0,2.0,0.0,1.0,1.0,0.42857142857142855,0.5333333333333333,0.14285714285714285,0.3
2012-12-23,46,0,0,2.0,3.0,1,2.5,30.0,2.0,1.0,2.0,1.0,0.0,2.0,0.5714285714285714,0.5333333333333333,0.5714285714285714,0.36666666666666664
2012-12-24,44,0,0,1.0,0.0,1,0.5,22.0,2.0,0.0,1.0,3.0,0.0,1.0,0.7142857142857143,0.5,0.5714285714285714,0.3333333333333333
2012-12-25,43,0,0,1.0,1.0,1,1.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.5,0.7142857142857143,0.3333333333333333
2012-12-26,55,0,0,0.0,0.0,1,0.0,30.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8571428571428571,0.5,0.7142857142857143,0.3333333333333333
2012-12-27,48,0,0,1.0,0.0,1,0.5,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.7142857142857143,0.3333333333333333
2012-12-28,41,0,0,1.0,1.0,1,1.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1428571428571428,0.5333333333333333,0.8571428571428571,0.36666666666666664
2012-12-29,33,0,0,2.0,2.0,1,2.0,15.0,1.0,2.0,1.0,1.0,1.0,3.0,1.1428571428571428,0.6,1.0,0.43333333333333335
2012-12-30,23,0,0,1.0,2.0,1,1.5,0.0,2.0,2.0,,2.0,3.0,,1.0,0.6,0.8571428571428571,0.4666666666666667
2012-12-31,0,0,1,,,1,,0.0,1.0,1.0,,2.0,0.0,,,,,
2013-01-01,0,0,1,,,1,,0.0,,1.0,,,1.0,,,,,
2013-01-02,0,0,1,,,1,,0.0,,0.0,,,0.0,,,,,
2013-01-03,0,0,1,,,1,,12.0,,1.0,0.0,,0.0,0.0,,,,
2013-01-04,38,0,0,0.0,0.0,1,0.0,9.0,,1.0,0.0,,1.0,0.0,,,,
2013-01-05,26,0,0,0.0,0.0,1,0.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,,,,
2013-01-06,24,0,0,0.0,0.0,1,0.0,29.0,0.0,1.0,0.0,0.0,2.0,0.0,,,,
2013-01-07,22,0,0,0.0,0.0,1,0.0,23.0,0.0,,0.0,0.0,,0.0,,,,
2013-01-08,12,0,0,0.0,0.0,1,0.0,9.0,0.0,,0.0,0.0,,0.0,,,,
2013-01-09,18,0,0,0.0,0.0,1,0.0,10.0,0.0,,0.0,0.0,,0.0,,,,
2013-01-10,19,0,0,0.0,0.0,1,0.0,10.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,
2013-01-11,27,0,0,0.0,0.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2013-01-12,39,0,0,1.0,0.0,1,0.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,,0.0,
2013-01-13,50,0,0,0.0,0.0,1,0.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,,0.0,
2013-01-14,16,0,0,0.0,0.0,1,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,,0.0,
2013-01-15,31,0,0,0.0,0.0,1,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,,0.0,
2013-01-16,33,0,0,0.0,0.0,1,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,,0.0,
2013-01-17,27,0,0,0.0,0.0,1,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,,0.0,
2013-01-18,26,0,0,0.0,0.0,1,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,,0.0,
2013-01-19,56,0,0,1.0,1.0,1,1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,,0.14285714285714285,
2013-01-20,43,0,0,1.0,0.0,1,0.5,30.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2857142857142857,,0.14285714285714285,
2013-01-21,38,0,0,0.0,0.0,1,0.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,,0.14285714285714285,
2013-01-22,21,0,0,0.0,0.0,1,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,,0.14285714285714285,
2013-01-23,37,0,0,0.0,0.0,1,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,,0.14285714285714285,
2013-01-24,29,0,0,0.0,0.0,1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,,0.14285714285714285,
2013-01-25,43,0,0,1.0,0.0,1,0.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,,0.14285714285714285,
2013-01-26,56,0,0,2.0,1.0,1,1.5,30.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5714285714285714,,0.14285714285714285,
2013-01-27,50,0,0,1.0,1.0,1,1.0,32.0,2.0,1.0,2.0,1.0,0.0,1.0,0.5714285714285714,,0.2857142857142857,
2013-01-28,42,0,0,1.0,0.0,1,0.5,26.0,1.0,0.0,2.0,1.0,0.0,1.0,0.7142857142857143,,0.2857142857142857,
2013-01-29,42,0,0,1.0,0.0,1,0.5,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8571428571428571,,0.2857142857142857,
2013-01-30,45,0,0,1.0,0.0,1,0.5,29.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,0.2857142857142857,
2013-01-31,39,0,0,2.0,1.0,1,1.5,27.0,1.0,0.0,1.0,0.0,0.0,1.0,1.2857142857142858,,0.42857142857142855,
2013-02-01,48,0,0,1.0,1.0,1,1.0,17.0,2.0,1.0,1.0,1.0,0.0,0.0,1.2857142857142858,,0.5714285714285714,
2013-02-02,48,0,0,2.0,1.0,1,1.5,19.0,1.0,2.0,0.0,1.0,1.0,0.0,1.2857142857142858,0.5,0.5714285714285714,0.2
2013-02-03,41,0,0,1.0,1.0,1,1.0,33.0,2.0,1.0,2.0,1.0,1.0,1.0,1.2857142857142858,0.5333333333333333,0.5714285714285714,0.23333333333333334
2013-02-04,30,0,0,1.0,0.0,1,0.5,19.0,1.0,1.0,1.0,1.0,0.0,1.0,1.2857142857142858,0.5666666666666667,0.5714285714285714,0.23333333333333334
2013-02-05,29,0,0,1.0,0.0,1,0.5,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.6,0.5714285714285714,0.23333333333333334
2013-02-06,21,0,0,0.0,0.0,1,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.6,0.5714285714285714,0.23333333333333334
2013-02-07,25,0,0,0.0,0.0,1,0.0,22.0,0.0,2.0,0.0,0.0,1.0,0.0,0.8571428571428571,0.6,0.42857142857142855,0.23333333333333334
2013-02-08,40,0,0,1.0,0.0,1,0.5,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8571428571428571,0.6333333333333333,0.2857142857142857,0.23333333333333334
2013-02-09,36,0,0,2.0,1.0,1,1.5,25.0,1.0,2.0,0.0,0.0,1.0,0.0,0.8571428571428571,0.7,0.2857142857142857,0.26666666666666666
2013-02-10,44,0,0,2.0,2.0,1,2.0,36.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7666666666666667,0.42857142857142855,0.3333333333333333
2013-02-11,38,0,0,0.0,0.0,1,0.0,22.0,2.0,1.0,1.0,2.0,0.0,0.0,0.8571428571428571,0.7333333333333333,0.42857142857142855,0.3333333333333333
2013-02-12,43,0,0,0.0,0.0,1,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7333333333333333,0.42857142857142855,0.3333333333333333
2013-02-13,39,0,0,0.0,0.0,1,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7333333333333333,0.42857142857142855,0.3333333333333333
2013-02-14,43,0,0,0.0,0.0,1,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7333333333333333,0.42857142857142855,0.3333333333333333
2013-02-15,46,0,0,0.0,0.0,1,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7333333333333333,0.42857142857142855,0.3333333333333333
2013-02-16,52,0,0,1.0,1.0,1,1.0,25.0,0.0,2.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.7666666666666667,0.42857142857142855,0.36666666666666664
2013-02-17,47,0,0,1.0,0.0,1,0.5,33.0,1.0,2.0,2.0,1.0,2.0,1.0,0.2857142857142857,0.8,0.14285714285714285,0.36666666666666664
2013-02-18,41,0,0,0.0,0.0,1,0.0,31.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,0.7666666666666667,0.14285714285714285,0.3333333333333333
2013-02-19,36,0,0,0.0,0.0,1,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.7333333333333333,0.14285714285714285,0.3333333333333333
2013-02-20,43,0,0,0.0,0.0,1,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7333333333333333,0.14285714285714285,0.3333333333333333
2013-02-21,37,0,0,0.0,0.0,1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7333333333333333,0.14285714285714285,0.3333333333333333
2013-02-22,52,0,0,1.0,1.0,1,1.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.7666666666666667,0.2857142857142857,0.36666666666666664
2013-02-23,56,0,0,3.0,2.0,1,2.5,43.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.8666666666666667,0.42857142857142855,0.43333333333333335
2013-02-24,58,0,0,2.0,1.0,1,1.5,49.0,3.0,1.0,3.0,2.0,0.0,2.0,0.8571428571428571,0.9,0.5714285714285714,0.4666666666666667
2013-02-25,66,0,0,1.0,1.0,1,1.0,47.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.8666666666666667,0.7142857142857143,0.4666666666666667
2013-02-26,61,0,0,1.0,1.0,1,1.0,41.0,1.0,0.0,1.0,1.0,0.0,1.0,1.1428571428571428,0.8666666666666667,0.8571428571428571,0.4666666666666667
2013-02-27,60,0,0,1.0,1.0,1,1.0,40.0,1.0,0.0,1.0,1.0,0.0,1.0,1.2857142857142858,0.8666666666666667,1.0,0.5
2013-02-28,66,0,0,2.0,1.0,1,1.5,39.0,1.0,0.0,2.0,1.0,0.0,1.0,1.5714285714285714,0.9,1.1428571428571428,0.5333333333333333
2013-03-01,55,0,0,1.0,1.0,1,1.0,36.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5714285714285714,0.9,1.1428571428571428,0.5666666666666667
2013-03-02,58,0,0,2.0,1.0,1,1.5,45.0,1.0,3.0,1.0,1.0,2.0,1.0,1.4285714285714286,0.9,1.0,0.5666666666666667
2013-03-03,46,0,0,1.0,1.0,1,1.0,37.0,2.0,2.0,2.0,1.0,1.0,1.0,1.2857142857142858,0.9,1.0,0.5666666666666667
2013-03-04,50,0,0,0.0,0.0,1,0.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.8333333333333334,0.8571428571428571,0.5333333333333333
2013-03-05,43,0,0,0.0,0.0,1,0.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8,0.7142857142857143,0.5
2013-03-06,34,0,0,0.0,0.0,1,0.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8571428571428571,0.7666666666666667,0.5714285714285714,0.5
